t,s	beta=200, m=067,  v=30m/s
2.59325E+01	-1.48342E-02
2.59344E+01	-1.47801E-02
2.59356E+01	-1.47459E-02
2.59367E+01	-1.47115E-02
2.59379E+01	-1.46769E-02
2.59391E+01	-1.46421E-02
2.59403E+01	-1.46072E-02
2.59415E+01	-1.45721E-02
2.59427E+01	-1.45369E-02
2.59439E+01	-1.45015E-02
2.59458E+01	-1.44438E-02
2.59477E+01	-1.43857E-02
2.59497E+01	-1.43271E-02
2.59516E+01	-1.42681E-02
2.59551E+01	-1.41586E-02
2.59587E+01	-1.40477E-02
2.59622E+01	-1.39352E-02
2.59657E+01	-1.38212E-02
2.59689E+01	-1.37183E-02
2.59720E+01	-1.36142E-02
2.59752E+01	-1.35088E-02
2.59784E+01	-1.34021E-02
2.59815E+01	-1.32941E-02
2.59847E+01	-1.31849E-02
2.59878E+01	-1.30743E-02
2.59910E+01	-1.29625E-02
2.59944E+01	-1.28398E-02
2.59978E+01	-1.27155E-02
2.60012E+01	-1.25899E-02
2.60046E+01	-1.24629E-02
2.60067E+01	-1.23875E-02
2.60087E+01	-1.23116E-02
2.60107E+01	-1.22353E-02
2.60127E+01	-1.21585E-02
2.60147E+01	-1.20812E-02
2.60167E+01	-1.20036E-02
2.60187E+01	-1.19255E-02
2.60207E+01	-1.18469E-02
2.60222E+01	-1.17909E-02
2.60236E+01	-1.17347E-02
2.60250E+01	-1.16782E-02
2.60265E+01	-1.16215E-02
2.60279E+01	-1.15644E-02
2.60293E+01	-1.15072E-02
2.60307E+01	-1.14496E-02
2.60322E+01	-1.13919E-02
2.60346E+01	-1.12932E-02
2.60370E+01	-1.11939E-02
2.60394E+01	-1.10938E-02
2.60418E+01	-1.09930E-02
2.60441E+01	-1.08973E-02
2.60464E+01	-1.08011E-02
2.60487E+01	-1.07042E-02
2.60510E+01	-1.06068E-02
2.60550E+01	-1.04332E-02
2.60591E+01	-1.02580E-02
2.60631E+01	-1.00813E-02
2.60672E+01	-9.90319E-03
2.60722E+01	-9.67836E-03
2.60773E+01	-9.45176E-03
2.60823E+01	-9.22365E-03
2.60874E+01	-8.99429E-03
2.60923E+01	-8.77060E-03
2.60972E+01	-8.54680E-03
2.61022E+01	-8.32332E-03
2.61071E+01	-8.10052E-03
2.61111E+01	-7.91806E-03
2.61152E+01	-7.73626E-03
2.61192E+01	-7.55520E-03
2.61233E+01	-7.37505E-03
2.61269E+01	-7.21316E-03
2.61306E+01	-7.05223E-03
2.61342E+01	-6.89246E-03
2.61379E+01	-6.73403E-03
2.61434E+01	-6.49758E-03
2.61489E+01	-6.26538E-03
2.61545E+01	-6.03817E-03
2.61600E+01	-5.81662E-03
2.61654E+01	-5.60533E-03
2.61708E+01	-5.40064E-03
2.61762E+01	-5.20308E-03
2.61817E+01	-5.01313E-03
2.61875E+01	-4.81649E-03
2.61934E+01	-4.62981E-03
2.61993E+01	-4.45357E-03
2.62052E+01	-4.28815E-03
2.62110E+01	-4.13441E-03
2.62169E+01	-3.99200E-03
2.62227E+01	-3.86118E-03
2.62286E+01	-3.74227E-03
2.62339E+01	-3.64448E-03
2.62392E+01	-3.55714E-03
2.62446E+01	-3.48056E-03
2.62499E+01	-3.41494E-03
2.62516E+01	-3.39593E-03
2.62534E+01	-3.37809E-03
2.62551E+01	-3.36143E-03
2.62569E+01	-3.34595E-03
2.62586E+01	-3.33164E-03
2.62603E+01	-3.31849E-03
2.62621E+01	-3.30650E-03
2.62638E+01	-3.29566E-03
2.62662E+01	-3.28261E-03
2.62686E+01	-3.27165E-03
2.62710E+01	-3.26275E-03
2.62734E+01	-3.25585E-03
2.62772E+01	-3.24884E-03
2.62810E+01	-3.24660E-03
2.62849E+01	-3.24888E-03
2.62887E+01	-3.25547E-03
2.62928E+01	-3.26715E-03
2.62969E+01	-3.28320E-03
2.63010E+01	-3.30318E-03
2.63052E+01	-3.32680E-03
2.63085E+01	-3.34847E-03
2.63118E+01	-3.37237E-03
2.63152E+01	-3.39850E-03
2.63185E+01	-3.42685E-03
2.63237E+01	-3.47596E-03
2.63290E+01	-3.53082E-03
2.63342E+01	-3.59167E-03
2.63394E+01	-3.65870E-03
2.63424E+01	-3.69991E-03
2.63454E+01	-3.74334E-03
2.63484E+01	-3.78908E-03
2.63514E+01	-3.83725E-03
2.63544E+01	-3.88792E-03
2.63574E+01	-3.94113E-03
2.63604E+01	-3.99689E-03
2.63634E+01	-4.05519E-03
2.63658E+01	-4.10444E-03
2.63683E+01	-4.15532E-03
2.63707E+01	-4.20780E-03
2.63732E+01	-4.26185E-03
2.63754E+01	-4.31320E-03
2.63777E+01	-4.36584E-03
2.63799E+01	-4.41973E-03
2.63822E+01	-4.47486E-03
2.63839E+01	-4.51815E-03
2.63856E+01	-4.56215E-03
2.63874E+01	-4.60685E-03
2.63891E+01	-4.65225E-03
2.63908E+01	-4.69834E-03
2.63926E+01	-4.74509E-03
2.63943E+01	-4.79246E-03
2.63960E+01	-4.84043E-03
2.63975E+01	-4.88063E-03
2.63989E+01	-4.92123E-03
2.64004E+01	-4.96222E-03
2.64018E+01	-5.00361E-03
2.64042E+01	-5.07376E-03
2.64066E+01	-5.14498E-03
2.64090E+01	-5.21725E-03
2.64114E+01	-5.29058E-03
2.64143E+01	-5.37913E-03
2.64172E+01	-5.46916E-03
2.64200E+01	-5.56065E-03
2.64229E+01	-5.65364E-03
2.64266E+01	-5.77604E-03
2.64303E+01	-5.90098E-03
2.64340E+01	-6.02850E-03
2.64377E+01	-6.15862E-03
2.64414E+01	-6.29247E-03
2.64452E+01	-6.42901E-03
2.64489E+01	-6.56823E-03
2.64526E+01	-6.71011E-03
2.64558E+01	-6.83236E-03
2.64589E+01	-6.95633E-03
2.64621E+01	-7.08188E-03
2.64653E+01	-7.20896E-03
2.64672E+01	-7.28649E-03
2.64691E+01	-7.36448E-03
2.64710E+01	-7.44292E-03
2.64729E+01	-7.52182E-03
2.64748E+01	-7.60113E-03
2.64767E+01	-7.68078E-03
2.64786E+01	-7.76076E-03
2.64805E+01	-7.84103E-03
2.64843E+01	-7.99869E-03
2.64880E+01	-8.15715E-03
2.64918E+01	-8.31616E-03
2.64955E+01	-8.47551E-03
2.64984E+01	-8.59834E-03
2.65012E+01	-8.72113E-03
2.65041E+01	-8.84377E-03
2.65070E+01	-8.96615E-03
2.65099E+01	-9.08814E-03
2.65128E+01	-9.20965E-03
2.65156E+01	-9.33058E-03
2.65185E+01	-9.45081E-03
2.65219E+01	-9.58988E-03
2.65252E+01	-9.72777E-03
2.65286E+01	-9.86435E-03
2.65319E+01	-9.99952E-03
2.65353E+01	-1.01332E-02
2.65386E+01	-1.02653E-02
2.65420E+01	-1.03959E-02
2.65453E+01	-1.05248E-02
2.65485E+01	-1.06439E-02
2.65516E+01	-1.07615E-02
2.65547E+01	-1.08777E-02
2.65579E+01	-1.09925E-02
2.65609E+01	-1.11019E-02
2.65639E+01	-1.12102E-02
2.65669E+01	-1.13172E-02
2.65700E+01	-1.14232E-02
2.65723E+01	-1.15035E-02
2.65746E+01	-1.15832E-02
2.65769E+01	-1.16624E-02
2.65792E+01	-1.17409E-02
2.65815E+01	-1.18189E-02
2.65838E+01	-1.18961E-02
2.65862E+01	-1.19725E-02
2.65885E+01	-1.20481E-02
2.65913E+01	-1.21393E-02
2.65941E+01	-1.22292E-02
2.65970E+01	-1.23177E-02
2.65998E+01	-1.24047E-02
2.66030E+01	-1.25019E-02
2.66062E+01	-1.25970E-02
2.66094E+01	-1.26899E-02
2.66127E+01	-1.27807E-02
2.66160E+01	-1.28725E-02
2.66193E+01	-1.29617E-02
2.66227E+01	-1.30486E-02
2.66260E+01	-1.31329E-02
2.66281E+01	-1.31851E-02
2.66302E+01	-1.32363E-02
2.66324E+01	-1.32865E-02
2.66345E+01	-1.33359E-02
2.66366E+01	-1.33844E-02
2.66387E+01	-1.34320E-02
2.66408E+01	-1.34787E-02
2.66429E+01	-1.35247E-02
2.66442E+01	-1.35528E-02
2.66456E+01	-1.35807E-02
2.66469E+01	-1.36082E-02
2.66482E+01	-1.36355E-02
2.66495E+01	-1.36626E-02
2.66508E+01	-1.36894E-02
2.66521E+01	-1.37159E-02
2.66534E+01	-1.37423E-02
2.66551E+01	-1.37762E-02
2.66568E+01	-1.38098E-02
2.66585E+01	-1.38431E-02
2.66602E+01	-1.38762E-02
2.66625E+01	-1.39208E-02
2.66648E+01	-1.39650E-02
2.66672E+01	-1.40087E-02
2.66695E+01	-1.40520E-02
2.66717E+01	-1.40933E-02
2.66739E+01	-1.41343E-02
2.66762E+01	-1.41748E-02
2.66784E+01	-1.42148E-02
2.66806E+01	-1.42536E-02
2.66827E+01	-1.42919E-02
2.66849E+01	-1.43297E-02
2.66871E+01	-1.43670E-02
2.66893E+01	-1.44037E-02
2.66915E+01	-1.44397E-02
2.66937E+01	-1.44749E-02
2.66959E+01	-1.45094E-02
2.66988E+01	-1.45544E-02
2.67017E+01	-1.45979E-02
2.67047E+01	-1.46398E-02
2.67076E+01	-1.46801E-02
2.67118E+01	-1.47357E-02
2.67161E+01	-1.47877E-02
2.67204E+01	-1.48362E-02
2.67246E+01	-1.48811E-02
2.67277E+01	-1.49114E-02
2.67308E+01	-1.49398E-02
2.67339E+01	-1.49662E-02
2.67370E+01	-1.49907E-02
2.67401E+01	-1.50133E-02
2.67432E+01	-1.50340E-02
2.67463E+01	-1.50528E-02
2.67494E+01	-1.50698E-02
2.67520E+01	-1.50828E-02
2.67547E+01	-1.50946E-02
2.67573E+01	-1.51052E-02
2.67599E+01	-1.51147E-02
2.67621E+01	-1.51217E-02
2.67642E+01	-1.51279E-02
2.67664E+01	-1.51334E-02
2.67685E+01	-1.51380E-02
2.67710E+01	-1.51424E-02
2.67735E+01	-1.51456E-02
2.67760E+01	-1.51477E-02
2.67784E+01	-1.51486E-02
2.67803E+01	-1.51484E-02
2.67823E+01	-1.51475E-02
2.67842E+01	-1.51457E-02
2.67861E+01	-1.51431E-02
2.67880E+01	-1.51396E-02
2.67899E+01	-1.51353E-02
2.67918E+01	-1.51300E-02
2.67937E+01	-1.51238E-02
2.67952E+01	-1.51181E-02
2.67968E+01	-1.51119E-02
2.67983E+01	-1.51050E-02
2.67999E+01	-1.50975E-02
2.68014E+01	-1.50895E-02
2.68029E+01	-1.50808E-02
2.68045E+01	-1.50715E-02
2.68060E+01	-1.50616E-02
2.68079E+01	-1.50491E-02
2.68097E+01	-1.50357E-02
2.68116E+01	-1.50215E-02
2.68134E+01	-1.50065E-02
2.68155E+01	-1.49891E-02
2.68175E+01	-1.49709E-02
2.68196E+01	-1.49519E-02
2.68216E+01	-1.49322E-02
2.68237E+01	-1.49118E-02
2.68257E+01	-1.48908E-02
2.68278E+01	-1.48691E-02
2.68298E+01	-1.48467E-02
2.68325E+01	-1.48161E-02
2.68353E+01	-1.47845E-02
2.68380E+01	-1.47520E-02
2.68407E+01	-1.47187E-02
2.68431E+01	-1.46881E-02
2.68456E+01	-1.46571E-02
2.68480E+01	-1.46256E-02
2.68505E+01	-1.45938E-02
2.68528E+01	-1.45640E-02
2.68550E+01	-1.45339E-02
2.68573E+01	-1.45036E-02
2.68596E+01	-1.44731E-02
2.68617E+01	-1.44444E-02
2.68638E+01	-1.44154E-02
2.68659E+01	-1.43862E-02
2.68680E+01	-1.43567E-02
2.68705E+01	-1.43223E-02
2.68729E+01	-1.42876E-02
2.68753E+01	-1.42524E-02
2.68778E+01	-1.42167E-02
2.68800E+01	-1.41829E-02
2.68823E+01	-1.41487E-02
2.68846E+01	-1.41140E-02
2.68869E+01	-1.40790E-02
2.68885E+01	-1.40533E-02
2.68902E+01	-1.40274E-02
2.68918E+01	-1.40013E-02
2.68935E+01	-1.39751E-02
2.68951E+01	-1.39486E-02
2.68968E+01	-1.39220E-02
2.68984E+01	-1.38952E-02
2.69001E+01	-1.38681E-02
2.69021E+01	-1.38357E-02
2.69040E+01	-1.38030E-02
2.69060E+01	-1.37700E-02
2.69080E+01	-1.37367E-02
2.69106E+01	-1.36906E-02
2.69133E+01	-1.36440E-02
2.69160E+01	-1.35969E-02
2.69187E+01	-1.35492E-02
2.69214E+01	-1.35008E-02
2.69241E+01	-1.34520E-02
2.69268E+01	-1.34027E-02
2.69295E+01	-1.33531E-02
2.69322E+01	-1.33031E-02
2.69349E+01	-1.32527E-02
2.69376E+01	-1.32022E-02
2.69403E+01	-1.31514E-02
2.69426E+01	-1.31086E-02
2.69449E+01	-1.30658E-02
2.69471E+01	-1.30229E-02
2.69494E+01	-1.29800E-02
2.69524E+01	-1.29227E-02
2.69555E+01	-1.28653E-02
2.69585E+01	-1.28078E-02
2.69615E+01	-1.27501E-02
2.69651E+01	-1.26813E-02
2.69687E+01	-1.26117E-02
2.69723E+01	-1.25411E-02
2.69759E+01	-1.24694E-02
2.69784E+01	-1.24185E-02
2.69809E+01	-1.23669E-02
2.69834E+01	-1.23147E-02
2.69859E+01	-1.22617E-02
2.69885E+01	-1.22079E-02
2.69910E+01	-1.21533E-02
2.69935E+01	-1.20978E-02
2.69960E+01	-1.20414E-02
2.69980E+01	-1.19947E-02
2.70001E+01	-1.19474E-02
2.70022E+01	-1.18997E-02
2.70042E+01	-1.18515E-02
2.70077E+01	-1.17686E-02
2.70112E+01	-1.16845E-02
2.70147E+01	-1.15991E-02
2.70182E+01	-1.15126E-02
2.70223E+01	-1.14082E-02
2.70265E+01	-1.13022E-02
2.70306E+01	-1.11947E-02
2.70348E+01	-1.10857E-02
2.70376E+01	-1.10120E-02
2.70403E+01	-1.09377E-02
2.70431E+01	-1.08632E-02
2.70459E+01	-1.07884E-02
2.70487E+01	-1.07135E-02
2.70515E+01	-1.06386E-02
2.70543E+01	-1.05634E-02
2.70570E+01	-1.04880E-02
2.70609E+01	-1.03825E-02
2.70648E+01	-1.02765E-02
2.70687E+01	-1.01700E-02
2.70725E+01	-1.00630E-02
2.70761E+01	-9.96357E-03
2.70797E+01	-9.86377E-03
2.70833E+01	-9.76364E-03
2.70869E+01	-9.66327E-03
2.70892E+01	-9.59640E-03
2.70916E+01	-9.52953E-03
2.70940E+01	-9.46278E-03
2.70964E+01	-9.39621E-03
2.70988E+01	-9.32991E-03
2.71012E+01	-9.26391E-03
2.71036E+01	-9.19824E-03
2.71059E+01	-9.13294E-03
2.71085E+01	-9.06426E-03
2.71110E+01	-8.99604E-03
2.71135E+01	-8.92828E-03
2.71160E+01	-8.86100E-03
2.71172E+01	-8.82848E-03
2.71185E+01	-8.79608E-03
2.71197E+01	-8.76380E-03
2.71209E+01	-8.73163E-03
2.71221E+01	-8.69958E-03
2.71234E+01	-8.66765E-03
2.71246E+01	-8.63583E-03
2.71258E+01	-8.60412E-03
2.71281E+01	-8.54520E-03
2.71304E+01	-8.48670E-03
2.71327E+01	-8.42865E-03
2.71350E+01	-8.37106E-03
2.71381E+01	-8.29349E-03
2.71412E+01	-8.21690E-03
2.71443E+01	-8.14132E-03
2.71474E+01	-8.06681E-03
2.71509E+01	-7.98536E-03
2.71544E+01	-7.90522E-03
2.71578E+01	-7.82629E-03
2.71613E+01	-7.74842E-03
2.71644E+01	-7.67795E-03
2.71676E+01	-7.60815E-03
2.71708E+01	-7.53898E-03
2.71739E+01	-7.47041E-03
2.71771E+01	-7.40244E-03
2.71803E+01	-7.33505E-03
2.71834E+01	-7.26823E-03
2.71866E+01	-7.20197E-03
2.71893E+01	-7.14576E-03
2.71920E+01	-7.08994E-03
2.71947E+01	-7.03452E-03
2.71974E+01	-6.97951E-03
2.71991E+01	-6.94554E-03
2.72008E+01	-6.91174E-03
2.72024E+01	-6.87811E-03
2.72041E+01	-6.84462E-03
2.72058E+01	-6.81128E-03
2.72075E+01	-6.77806E-03
2.72092E+01	-6.74494E-03
2.72109E+01	-6.71189E-03
2.72122E+01	-6.68463E-03
2.72136E+01	-6.65741E-03
2.72150E+01	-6.63020E-03
2.72164E+01	-6.60302E-03
2.72183E+01	-6.56529E-03
2.72203E+01	-6.52760E-03
2.72222E+01	-6.48996E-03
2.72241E+01	-6.45239E-03
2.72266E+01	-6.40340E-03
2.72292E+01	-6.35462E-03
2.72317E+01	-6.30615E-03
2.72342E+01	-6.25806E-03
2.72366E+01	-6.21307E-03
2.72389E+01	-6.16847E-03
2.72413E+01	-6.12429E-03
2.72437E+01	-6.08056E-03
2.72472E+01	-6.01761E-03
2.72506E+01	-5.95567E-03
2.72541E+01	-5.89467E-03
2.72576E+01	-5.83461E-03
2.72605E+01	-5.78493E-03
2.72634E+01	-5.73594E-03
2.72663E+01	-5.68765E-03
2.72692E+01	-5.64006E-03
2.72722E+01	-5.59244E-03
2.72752E+01	-5.54555E-03
2.72781E+01	-5.49940E-03
2.72811E+01	-5.45402E-03
2.72835E+01	-5.41735E-03
2.72859E+01	-5.38121E-03
2.72884E+01	-5.34564E-03
2.72908E+01	-5.31066E-03
2.72934E+01	-5.27373E-03
2.72960E+01	-5.23769E-03
2.72986E+01	-5.20260E-03
2.73012E+01	-5.16851E-03
2.73048E+01	-5.12407E-03
2.73083E+01	-5.08157E-03
2.73119E+01	-5.04108E-03
2.73154E+01	-5.00268E-03
2.73188E+01	-4.96754E-03
2.73222E+01	-4.93457E-03
2.73257E+01	-4.90391E-03
2.73291E+01	-4.87568E-03
2.73325E+01	-4.85004E-03
2.73359E+01	-4.82712E-03
2.73394E+01	-4.80709E-03
2.73428E+01	-4.79009E-03
2.73479E+01	-4.77063E-03
2.73530E+01	-4.75857E-03
2.73581E+01	-4.75420E-03
2.73633E+01	-4.75772E-03
2.73655E+01	-4.76188E-03
2.73678E+01	-4.76763E-03
2.73701E+01	-4.77498E-03
2.73724E+01	-4.78392E-03
2.73732E+01	-4.78734E-03
2.73740E+01	-4.79096E-03
2.73748E+01	-4.79475E-03
2.73755E+01	-4.79874E-03
2.73763E+01	-4.80290E-03
2.73771E+01	-4.80725E-03
2.73779E+01	-4.81178E-03
2.73787E+01	-4.81649E-03
2.73795E+01	-4.82153E-03
2.73803E+01	-4.82676E-03
2.73811E+01	-4.83219E-03
2.73819E+01	-4.83780E-03
2.73836E+01	-4.85007E-03
2.73853E+01	-4.86316E-03
2.73869E+01	-4.87705E-03
2.73886E+01	-4.89174E-03
2.73913E+01	-4.91694E-03
2.73940E+01	-4.94417E-03
2.73967E+01	-4.97341E-03
2.73994E+01	-5.00464E-03
2.74040E+01	-5.06302E-03
2.74086E+01	-5.12703E-03
2.74132E+01	-5.19634E-03
2.74179E+01	-5.27069E-03
2.74215E+01	-5.33254E-03
2.74251E+01	-5.39745E-03
2.74288E+01	-5.46548E-03
2.74324E+01	-5.53663E-03
2.74360E+01	-5.61093E-03
2.74397E+01	-5.68840E-03
2.74433E+01	-5.76899E-03
2.74469E+01	-5.85265E-03
2.74489E+01	-5.89883E-03
2.74508E+01	-5.94588E-03
2.74528E+01	-5.99379E-03
2.74547E+01	-6.04253E-03
2.74567E+01	-6.09209E-03
2.74586E+01	-6.14244E-03
2.74606E+01	-6.19353E-03
2.74625E+01	-6.24533E-03
2.74641E+01	-6.28808E-03
2.74657E+01	-6.33124E-03
2.74673E+01	-6.37476E-03
2.74689E+01	-6.41860E-03
2.74705E+01	-6.46272E-03
2.74721E+01	-6.50710E-03
2.74737E+01	-6.55173E-03
2.74753E+01	-6.59659E-03
2.74787E+01	-6.69280E-03
2.74821E+01	-6.78992E-03
2.74855E+01	-6.88792E-03
2.74888E+01	-6.98673E-03
2.74917E+01	-7.06998E-03
2.74945E+01	-7.15396E-03
2.74973E+01	-7.23867E-03
2.75002E+01	-7.32412E-03
2.75051E+01	-7.47599E-03
2.75101E+01	-7.63018E-03
2.75151E+01	-7.78676E-03
2.75201E+01	-7.94580E-03
2.75251E+01	-8.10969E-03
2.75302E+01	-8.27631E-03
2.75352E+01	-8.44574E-03
2.75403E+01	-8.61801E-03
2.75414E+01	-8.65615E-03
2.75425E+01	-8.69443E-03
2.75436E+01	-8.73285E-03
2.75447E+01	-8.77140E-03
2.75458E+01	-8.81010E-03
2.75469E+01	-8.84893E-03
2.75480E+01	-8.88790E-03
2.75491E+01	-8.92702E-03
2.75517E+01	-9.02111E-03
2.75544E+01	-9.11605E-03
2.75570E+01	-9.21186E-03
2.75597E+01	-9.30857E-03
2.75612E+01	-9.36372E-03
2.75627E+01	-9.41918E-03
2.75642E+01	-9.47494E-03
2.75657E+01	-9.53101E-03
2.75668E+01	-9.57511E-03
2.75680E+01	-9.61939E-03
2.75692E+01	-9.66384E-03
2.75703E+01	-9.70846E-03
2.75715E+01	-9.75326E-03
2.75727E+01	-9.79822E-03
2.75739E+01	-9.84333E-03
2.75750E+01	-9.88860E-03
2.75768E+01	-9.95684E-03
2.75785E+01	-1.00254E-02
2.75803E+01	-1.00943E-02
2.75821E+01	-1.01634E-02
2.75836E+01	-1.02229E-02
2.75851E+01	-1.02826E-02
2.75866E+01	-1.03424E-02
2.75881E+01	-1.04025E-02
2.75910E+01	-1.05182E-02
2.75939E+01	-1.06345E-02
2.75967E+01	-1.07515E-02
2.75996E+01	-1.08691E-02
2.76033E+01	-1.10192E-02
2.76069E+01	-1.11700E-02
2.76106E+01	-1.13216E-02
2.76143E+01	-1.14738E-02
2.76193E+01	-1.16862E-02
2.76244E+01	-1.18993E-02
2.76295E+01	-1.21129E-02
2.76346E+01	-1.23266E-02
2.76363E+01	-1.23994E-02
2.76381E+01	-1.24721E-02
2.76398E+01	-1.25448E-02
2.76415E+01	-1.26174E-02
2.76433E+01	-1.26898E-02
2.76450E+01	-1.27620E-02
2.76467E+01	-1.28339E-02
2.76485E+01	-1.29057E-02
2.76512E+01	-1.30159E-02
2.76538E+01	-1.31255E-02
2.76565E+01	-1.32345E-02
2.76592E+01	-1.33427E-02
2.76640E+01	-1.35342E-02
2.76687E+01	-1.37231E-02
2.76735E+01	-1.39093E-02
2.76783E+01	-1.40924E-02
2.76835E+01	-1.42863E-02
2.76886E+01	-1.44757E-02
2.76938E+01	-1.46602E-02
2.76990E+01	-1.48391E-02
2.77041E+01	-1.50131E-02
2.77093E+01	-1.51804E-02
2.77145E+01	-1.53408E-02
2.77197E+01	-1.54938E-02
2.77256E+01	-1.56567E-02
2.77314E+01	-1.58095E-02
2.77373E+01	-1.59517E-02
2.77431E+01	-1.60831E-02
2.77476E+01	-1.61761E-02
2.77520E+01	-1.62627E-02
2.77565E+01	-1.63427E-02
2.77610E+01	-1.64162E-02
2.77654E+01	-1.64832E-02
2.77699E+01	-1.65437E-02
2.77743E+01	-1.65975E-02
2.77788E+01	-1.66449E-02
2.77814E+01	-1.66694E-02
2.77840E+01	-1.66917E-02
2.77866E+01	-1.67117E-02
2.77892E+01	-1.67293E-02
2.77905E+01	-1.67369E-02
2.77917E+01	-1.67439E-02
2.77929E+01	-1.67503E-02
2.77942E+01	-1.67563E-02
2.77949E+01	-1.67597E-02
2.77957E+01	-1.67629E-02
2.77965E+01	-1.67660E-02
2.77973E+01	-1.67688E-02
2.77980E+01	-1.67714E-02
2.77988E+01	-1.67738E-02
2.77996E+01	-1.67759E-02
2.78004E+01	-1.67779E-02
2.78010E+01	-1.67794E-02
2.78017E+01	-1.67808E-02
2.78024E+01	-1.67820E-02
2.78030E+01	-1.67831E-02
2.78062E+01	-1.67860E-02
2.78094E+01	-1.67855E-02
2.78126E+01	-1.67817E-02
2.78157E+01	-1.67745E-02
2.78197E+01	-1.67610E-02
2.78237E+01	-1.67427E-02
2.78276E+01	-1.67198E-02
2.78316E+01	-1.66924E-02
2.78351E+01	-1.66650E-02
2.78385E+01	-1.66345E-02
2.78420E+01	-1.66010E-02
2.78454E+01	-1.65646E-02
2.78489E+01	-1.65255E-02
2.78523E+01	-1.64839E-02
2.78558E+01	-1.64397E-02
2.78593E+01	-1.63931E-02
2.78647E+01	-1.63141E-02
2.78702E+01	-1.62285E-02
2.78756E+01	-1.61361E-02
2.78811E+01	-1.60365E-02
2.78846E+01	-1.59694E-02
2.78880E+01	-1.58992E-02
2.78915E+01	-1.58258E-02
2.78950E+01	-1.57490E-02
2.78969E+01	-1.57040E-02
2.78989E+01	-1.56578E-02
2.79009E+01	-1.56104E-02
2.79028E+01	-1.55619E-02
2.79048E+01	-1.55121E-02
2.79068E+01	-1.54610E-02
2.79087E+01	-1.54088E-02
2.79107E+01	-1.53553E-02
2.79138E+01	-1.52671E-02
2.79170E+01	-1.51757E-02
2.79201E+01	-1.50812E-02
2.79233E+01	-1.49837E-02
2.79259E+01	-1.48984E-02
2.79286E+01	-1.48111E-02
2.79313E+01	-1.47216E-02
2.79339E+01	-1.46301E-02
2.79366E+01	-1.45367E-02
2.79393E+01	-1.44413E-02
2.79420E+01	-1.43443E-02
2.79446E+01	-1.42455E-02
2.79479E+01	-1.41209E-02
2.79512E+01	-1.39940E-02
2.79546E+01	-1.38648E-02
2.79579E+01	-1.37334E-02
2.79622E+01	-1.35574E-02
2.79666E+01	-1.33778E-02
2.79709E+01	-1.31948E-02
2.79753E+01	-1.30085E-02
2.79799E+01	-1.28081E-02
2.79845E+01	-1.26043E-02
2.79891E+01	-1.23974E-02
2.79937E+01	-1.21876E-02
2.79972E+01	-1.20285E-02
2.80006E+01	-1.18681E-02
2.80041E+01	-1.17067E-02
2.80076E+01	-1.15445E-02
2.80103E+01	-1.14166E-02
2.80130E+01	-1.12883E-02
2.80157E+01	-1.11598E-02
2.80184E+01	-1.10310E-02
2.80212E+01	-1.09020E-02
2.80239E+01	-1.07729E-02
2.80266E+01	-1.06436E-02
2.80293E+01	-1.05141E-02
2.80333E+01	-1.03231E-02
2.80374E+01	-1.01322E-02
2.80414E+01	-9.94165E-03
2.80454E+01	-9.75171E-03
2.80469E+01	-9.68106E-03
2.80484E+01	-9.61055E-03
2.80499E+01	-9.54018E-03
2.80514E+01	-9.46998E-03
2.80529E+01	-9.39994E-03
2.80544E+01	-9.33009E-03
2.80559E+01	-9.26044E-03
2.80574E+01	-9.19100E-03
2.80589E+01	-9.11954E-03
2.80605E+01	-9.04834E-03
2.80620E+01	-8.97740E-03
2.80635E+01	-8.90675E-03
2.80655E+01	-8.81981E-03
2.80674E+01	-8.73334E-03
2.80693E+01	-8.64739E-03
2.80712E+01	-8.56196E-03
2.80736E+01	-8.45738E-03
2.80759E+01	-8.35367E-03
2.80783E+01	-8.25088E-03
2.80806E+01	-8.14903E-03
2.80829E+01	-8.05025E-03
2.80852E+01	-7.95242E-03
2.80875E+01	-7.85555E-03
2.80899E+01	-7.75966E-03
2.80943E+01	-7.57736E-03
2.80988E+01	-7.39876E-03
2.81032E+01	-7.22387E-03
2.81077E+01	-7.05267E-03
2.81134E+01	-6.83711E-03
2.81192E+01	-6.62747E-03
2.81249E+01	-6.42388E-03
2.81307E+01	-6.22627E-03
2.81357E+01	-6.05903E-03
2.81407E+01	-5.89678E-03
2.81457E+01	-5.74005E-03
2.81507E+01	-5.58905E-03
2.81532E+01	-5.51417E-03
2.81558E+01	-5.44083E-03
2.81583E+01	-5.36906E-03
2.81609E+01	-5.29888E-03
2.81629E+01	-5.24481E-03
2.81649E+01	-5.19172E-03
2.81669E+01	-5.13963E-03
2.81689E+01	-5.08852E-03
2.81709E+01	-5.03840E-03
2.81729E+01	-4.98926E-03
2.81750E+01	-4.94108E-03
2.81770E+01	-4.89386E-03
2.81802E+01	-4.81986E-03
2.81834E+01	-4.74826E-03
2.81867E+01	-4.67902E-03
2.81899E+01	-4.61210E-03
2.81936E+01	-4.53806E-03
2.81973E+01	-4.46694E-03
2.82010E+01	-4.39867E-03
2.82047E+01	-4.33318E-03
2.82085E+01	-4.27040E-03
2.82122E+01	-4.21021E-03
2.82159E+01	-4.15253E-03
2.82196E+01	-4.09733E-03
2.82220E+01	-4.06291E-03
2.82244E+01	-4.02962E-03
2.82268E+01	-3.99753E-03
2.82292E+01	-3.96666E-03
